what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.common.verification.ui,3.1.0.v20110624-0455-H3-M2,"org.jboss.tools.common.verification.ui",1423052385299
started,bundle,org.jboss.tools.jsf.ui,3.3.0.v20110624-0545-H5-M2,"org.jboss.tools.jsf.ui",1423052385300
started,bundle,org.jboss.tools.jst.web,3.3.0.v20110624-0507-H3-M2,"org.jboss.tools.jst.web",1423052385300
started,bundle,org.jboss.tools.jst.web.ui,3.3.0.v20110624-0507-H3-M2,"org.jboss.tools.jst.web.ui",1423052385301
started,bundle,org.jboss.tools.runtime,1.3.0.v20110624-0453-H4-M2,"org.jboss.tools.runtime",1423052385302
started,bundle,org.jboss.tools.runtime.ui,1.3.0.v20110624-0453-H4-M2,"org.jboss.tools.runtime.ui",1423052385303
started,bundle,org.jboss.tools.struts.ui,3.3.0.v20110624-0531-H5-M2,"org.jboss.tools.struts.ui",1423052385303
started,bundle,org.jboss.tools.usage,1.1.0.v20110624-0536-H4-M2,"org.jboss.tools.usage",1423052385304
started,bundle,com.collabnet.subversion.merge,2.2.4,"com.collabnet.subversion.merge",1423052385305
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1423052385307
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1423052385311
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1423052385314
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1423052385315
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1423052385316
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1423052385317
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1423052385317
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1423052385317
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1423052385319
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1423052385320
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1423052385323
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1423052385324
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1423052385326
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1423052385327
started,bundle,com.microsoft.tfs.client.common,12.0.2.201409181807,"com.microsoft.tfs.client.common",1423052385330
started,bundle,com.microsoft.tfs.client.common.ui,12.0.2.201409181807,"com.microsoft.tfs.client.common.ui",1423052385333
started,bundle,com.microsoft.tfs.client.eclipse,12.0.2.201409181809,"com.microsoft.tfs.client.eclipse",1423052385334
started,bundle,com.microsoft.tfs.client.eclipse.ui,12.0.2.201409181809,"com.microsoft.tfs.client.eclipse.ui",1423052385336
started,bundle,com.microsoft.tfs.util,12.0.2.201409181807,"com.microsoft.tfs.util",1423052385339
os,sysinfo,,,"win32",1423052385342
arch,sysinfo,,,"x86",1423052385342
ws,sysinfo,,,"win32",1423052385342
locale,sysinfo,,,"en_US",1423052385342
processors,sysinfo,,,"2",1423052385342
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1423052385343
java.runtime.version,sysinfo,,,"1.6.0_25-ea-b01",1423052385343
java.specification.name,sysinfo,,,"Java Platform API Specification",1423052385343
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1423052385343
java.specification.version,sysinfo,,,"1.6",1423052385343
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1423052385343
java.version,sysinfo,,,"1.6.0_25-ea",1423052385343
java.vm.info,sysinfo,,,"mixed mode",1423052385343
java.vm.name,sysinfo,,,"Dynamic Code Evolution Client VM",1423052385343
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1423052385343
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1423052385343
java.vm.specification.version,sysinfo,,,"1.0",1423052385343
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1423052385343
java.vm.version,sysinfo,,,"0.2-b02-internal, 19.0-b04-internal",1423052385343
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1423052385347
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1423052419236
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1423052419254
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1423052419277
started,bundle,org.eclipse.ltk.core.refactoring,3.5.200.v20110505-0800,"org.eclipse.ltk.core.refactoring",1423052420784
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1423052420785
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1423052420837
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1423052420838
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1423052420839
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1423052420842
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1423052420843
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1423052420844
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1423052420866
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1423052420870
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1423052420911
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1423052420912
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1423052420913
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1423052420924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052421884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052439528
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1423052441027
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1423052441031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052443060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052444735
started,bundle,org.hibernate.eclipse.jdt.ui,3.4.0.v20110624-0507-H6-M2,"org.hibernate.eclipse.jdt.ui",1423052444864
started,bundle,org.hibernate.eclipse,3.4.0.v20110624-0507-H6-M2,"org.hibernate.eclipse",1423052444974
started,bundle,org.hibernate.eclipse.console,3.4.0.v20110624-0507-H6-M2,"org.hibernate.eclipse.console",1423052445011
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1423052445012
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1423052445025
started,bundle,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui",1423052445037
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1423052445141
started,bundle,org.jboss.ide.eclipse.archives.core,3.2.1.v20110624-0434-H3-M2,"org.jboss.ide.eclipse.archives.core",1423052445149
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.2.0.v20110624-0505-H8-M2,"org.jboss.ide.eclipse.archives.webtools",1423052445155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052447084
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052452645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052453433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052458050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052458113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052460601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052464371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052469908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052469943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052471017
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423052475367
started,bundle,org.jboss.tools.jst.jsp,3.3.0.v20110624-0507-H3-M2,"org.jboss.tools.jst.jsp",1423052475372
started,bundle,org.jboss.tools.common.text.ext,3.3.0.v20110624-0455-H3-M2,"org.jboss.tools.common.text.ext",1423052475380
started,bundle,org.eclipse.jdt.debug,3.7.0.v20110509,"org.eclipse.jdt.debug",1423052475799
started,bundle,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui",1423052475932
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423052476084
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423052479929
started,bundle,org.eclipse.birt.report.debug.ui,3.7.0.v20110519,"org.eclipse.birt.report.debug.ui",1423052484352
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1423052485626
started,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1423052485832
started,bundle,org.jboss.ide.eclipse.freemarker,1.1.0.v20110624-0444-H3-M2,"org.jboss.ide.eclipse.freemarker",1423052485892
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1423052487909
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1423052490637
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1423052494916
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1423052495094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052501356
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1423052501383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052503450
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1423052505814
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423052506511
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423052510831
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1423052511978
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1423052512006
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1423052512055
started,bundle,org.jboss.tools.common.model.ui,3.3.0.v20110624-0455-H3-M2,"org.jboss.tools.common.model.ui",1423052512376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052514994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052521035
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1423052523694
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1423052523726
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1423052523902
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1423052524085
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1423052524187
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423052532461
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1423052540986
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1423052541171
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1423052542691
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423052542838
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423052545649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052553480
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1423052554550
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1423052554551
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052554776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1423052554786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052562045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052565782
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1423052577326
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423052577713
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423052585334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052586339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052587675
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1423052590003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052597147
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052601589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052602627
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052619950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052621502
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1423052744749
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1423052744790
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1423052744799
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1423052744805
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052878368
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423052883293
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1423052889972
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423052892098
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423052896216
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1423052900049
started,bundle,org.jboss.tools.cdi.seam.text.ext,1.0.0.v20110624-0519-H3-M2,"org.jboss.tools.cdi.seam.text.ext",1423052903667
started,bundle,org.jboss.tools.cdi.core,1.2.0.v20110624-0519-H3-M2,"org.jboss.tools.cdi.core",1423052903698
started,bundle,org.jboss.tools.cdi.text.ext,1.2.0.v20110624-0519-H3-M2,"org.jboss.tools.cdi.text.ext",1423052903715
started,bundle,org.jboss.tools.seam.text.ext,3.3.0.v20110624-0622-H7-M2,"org.jboss.tools.seam.text.ext",1423052903729
started,bundle,org.jboss.tools.seam.core,3.3.0.v20110624-0622-H7-M2,"org.jboss.tools.seam.core",1423052903736
started,bundle,org.jboss.tools.seam.ui,3.3.0.v20110624-0622-H7-M2,"org.jboss.tools.seam.ui",1423052903747
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1423052903869
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.17,"org.tigris.subversion.clientadapter.javahl",1423052903984
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1423052903993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1423052904638
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423052910338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052917534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052918813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052929665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052934285
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052940323
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1423052941377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052941637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1423052941654
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423052949551
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052953242
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052954729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052961660
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052965666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052966498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052987699
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423052995425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423052999948
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1423053023982
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1423053023998
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1423053025469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053026285
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.rename.element",1423053026312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053033045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053038271
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423053038329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053050392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053053096
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1423053053124
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423053055214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053059011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1423053059042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053062116
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1423053075364
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1423053075468
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423053095442
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1423053095442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1423053131011
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1423053136388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1423053163077
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423053165532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053172797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053174985
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423053175031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1423053185242
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1423053188022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1423053189910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1423053202071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1423053202553
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1423053205591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053210117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053217361
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1423053230082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053233006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053748719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053750469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053751507
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1423053751743
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1423053755904
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1423053755906
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1423053755907
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1423053755909
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1423053755910
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1423053755911
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1423053755913
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1423053755914
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1423053755916
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1423053755917
